time,value
2023-03-12T18:12:42.512Z,59.900001525878906
2023-03-12T18:12:44.617Z,59.900001525878906
2023-03-12T18:12:46.742Z,60
2023-03-12T18:12:48.846Z,59.900001525878906
2023-03-12T18:12:50.946Z,60
2023-03-12T18:12:53.057Z,60
2023-03-12T18:12:55.167Z,60
2023-03-12T18:12:57.275Z,60
2023-03-12T18:12:59.392Z,60
2023-03-12T18:13:01.494Z,60
2023-03-12T18:13:03.607Z,60
2023-03-12T18:13:05.712Z,59.900001525878906
2023-03-12T18:13:07.827Z,60
2023-03-12T18:13:09.928Z,59.900001525878906
2023-03-12T18:13:12.045Z,59.900001525878906
2023-03-12T18:13:14.156Z,59.900001525878906
2023-03-12T18:13:16.272Z,59.900001525878906
2023-03-12T18:13:18.377Z,60
2023-03-12T18:13:20.492Z,60
2023-03-12T18:13:22.59Z,59.900001525878906
2023-03-12T18:13:24.701Z,59.900001525878906
2023-03-12T18:13:26.816Z,59.900001525878906
2023-03-12T18:13:28.922Z,59.900001525878906
2023-03-12T18:13:31.029Z,59.900001525878906
2023-03-12T18:13:33.14Z,59.900001525878906
2023-03-12T18:13:35.243Z,60
2023-03-12T18:13:37.357Z,59.900001525878906
2023-03-12T18:13:39.459Z,60
2023-03-12T18:13:41.594Z,60
2023-03-12T18:13:43.681Z,60
2023-03-12T18:13:45.793Z,60
2023-03-12T18:13:47.902Z,60
2023-03-12T18:13:50.02Z,59.900001525878906
2023-03-12T18:13:52.119Z,60
2023-03-12T18:13:54.231Z,59.900001525878906
2023-03-12T18:13:56.341Z,59.900001525878906
2023-03-12T18:13:58.448Z,59.900001525878906
2023-03-12T18:14:00.551Z,60
2023-03-12T18:14:02.677Z,59.900001525878906
2023-03-12T18:14:04.782Z,60
2023-03-12T18:14:06.883Z,59.900001525878906
2023-03-12T18:14:09.002Z,60
2023-03-12T18:14:11.112Z,60
2023-03-12T18:14:13.217Z,60
2023-03-12T18:14:15.322Z,60
2023-03-12T18:14:17.451Z,59.900001525878906
2023-03-12T18:14:19.547Z,60
2023-03-12T18:14:21.648Z,60
2023-03-12T18:14:23.761Z,59.900001525878906
2023-03-12T18:14:25.876Z,59.900001525878906
2023-03-12T18:14:27.978Z,60
2023-03-12T18:14:30.094Z,60
2023-03-12T18:14:32.202Z,59.900001525878906
2023-03-12T18:14:34.312Z,59.900001525878906
2023-03-12T18:14:36.422Z,59.900001525878906
2023-03-12T18:14:38.522Z,60
2023-03-12T18:14:40.642Z,60
2023-03-12T18:14:42.762Z,60
2023-03-12T18:14:44.858Z,59.900001525878906
2023-03-12T18:14:46.963Z,60
2023-03-12T18:14:49.084Z,59.900001525878906
2023-03-12T18:14:51.193Z,59.900001525878906
2023-03-12T18:14:53.291Z,60
2023-03-12T18:14:55.412Z,59.900001525878906
2023-03-12T18:14:57.509Z,60
2023-03-12T18:14:59.627Z,59.900001525878906
2023-03-12T18:15:01.737Z,60
2023-03-12T18:15:03.844Z,60
2023-03-12T18:15:05.946Z,60
2023-03-12T18:15:08.051Z,60
2023-03-12T18:15:10.161Z,59.900001525878906
2023-03-12T18:15:12.284Z,60
2023-03-12T18:15:14.391Z,59.900001525878906
2023-03-12T18:15:16.498Z,59.900001525878906
2023-03-12T18:15:18.608Z,59.900001525878906
2023-03-12T18:15:20.717Z,59.900001525878906
2023-03-12T18:15:22.827Z,59.900001525878906
2023-03-12T18:15:24.941Z,60
2023-03-12T18:15:27.046Z,60
2023-03-12T18:15:29.142Z,60
2023-03-12T18:15:31.262Z,59.900001525878906
2023-03-12T18:15:33.368Z,59.900001525878906
2023-03-12T18:15:35.484Z,60
2023-03-12T18:15:37.594Z,59.900001525878906
2023-03-12T18:15:39.702Z,59.900001525878906
2023-03-12T18:15:41.817Z,60
2023-03-12T18:15:43.923Z,59.900001525878906
2023-03-12T18:15:46.03Z,60
2023-03-12T18:15:48.137Z,60
2023-03-12T18:15:50.248Z,60
2023-03-12T18:15:52.353Z,60
2023-03-12T18:15:54.463Z,60
2023-03-12T18:15:56.572Z,60
2023-03-12T18:15:58.688Z,60
2023-03-12T18:16:00.789Z,60
2023-03-12T18:16:02.902Z,60
2023-03-12T18:16:05.004Z,60
2023-03-12T18:16:07.114Z,60
2023-03-12T18:16:09.22Z,60
2023-03-12T18:16:11.332Z,60
2023-03-12T18:16:13.439Z,60
2023-03-12T18:16:15.549Z,60
2023-03-12T18:16:17.66Z,60
2023-03-12T18:16:19.767Z,60
2023-03-12T18:16:21.871Z,60
2023-03-12T18:16:23.979Z,60
2023-03-12T18:16:26.089Z,60
2023-03-12T18:16:28.193Z,60
2023-03-12T18:16:30.317Z,60
2023-03-12T18:16:32.428Z,60
2023-03-12T18:16:34.525Z,60
2023-03-12T18:16:36.638Z,60
2023-03-12T18:16:38.736Z,60
2023-03-12T18:16:40.857Z,60
2023-03-12T18:16:42.964Z,60
2023-03-12T18:16:45.067Z,60
2023-03-12T18:16:47.178Z,60
2023-03-12T18:16:49.283Z,60
2023-03-12T18:16:51.392Z,60
2023-03-12T18:16:53.513Z,60
2023-03-12T18:16:55.624Z,60
2023-03-12T18:16:57.732Z,60
2023-03-12T18:16:59.838Z,60
2023-03-12T18:17:01.945Z,60
2023-03-12T18:17:04.074Z,60
2023-03-12T18:17:06.169Z,60
2023-03-12T18:17:08.274Z,60
2023-03-12T18:17:10.383Z,60
2023-03-12T18:17:12.492Z,60
2023-03-12T18:17:14.599Z,60
2023-03-12T18:17:16.713Z,60
2023-03-12T18:17:18.817Z,60
2023-03-12T18:17:20.924Z,60
2023-03-12T18:17:23.039Z,60
2023-03-12T18:17:25.143Z,60
2023-03-12T18:17:27.253Z,60
2023-03-12T18:17:29.361Z,60
2023-03-12T18:17:31.465Z,60
2023-03-12T18:17:33.575Z,60
2023-03-12T18:17:35.686Z,60
2023-03-12T18:17:37.797Z,60
2023-03-12T18:17:39.901Z,60
2023-03-12T18:17:42.009Z,60
2023-03-12T18:17:44.113Z,60
2023-03-12T18:17:46.236Z,60
2023-03-12T18:17:48.339Z,60
2023-03-12T18:17:50.448Z,60
2023-03-12T18:17:52.554Z,60
2023-03-12T18:17:54.665Z,59.900001525878906
2023-03-12T18:17:56.772Z,60
2023-03-12T18:17:58.879Z,60
2023-03-12T18:18:00.992Z,60
2023-03-12T18:18:03.097Z,60
2023-03-12T18:18:05.209Z,59.900001525878906
2023-03-12T18:18:07.31Z,59.900001525878906
2023-03-12T18:18:09.423Z,60
2023-03-12T18:18:11.542Z,60
2023-03-12T18:18:13.649Z,60
2023-03-12T18:18:15.757Z,60
2023-03-12T18:18:17.87Z,60
2023-03-12T18:18:19.974Z,60
2023-03-12T18:18:22.083Z,59.900001525878906
2023-03-12T18:18:24.195Z,59.900001525878906
2023-03-12T18:18:26.3Z,60
2023-03-12T18:18:28.41Z,60
2023-03-12T18:18:30.525Z,60
2023-03-12T18:18:32.628Z,60
2023-03-12T18:18:34.733Z,60
2023-03-12T18:18:36.854Z,60
2023-03-12T18:18:38.954Z,60
2023-03-12T18:18:41.068Z,60
2023-03-12T18:18:43.183Z,59.900001525878906
2023-03-12T18:18:45.283Z,59.900001525878906
2023-03-12T18:18:47.398Z,60
2023-03-12T18:18:49.508Z,60
2023-03-12T18:18:51.608Z,60
2023-03-12T18:18:53.716Z,59.900001525878906
2023-03-12T18:18:55.832Z,59.900001525878906
2023-03-12T18:18:57.949Z,59.900001525878906
2023-03-12T18:19:00.059Z,59.900001525878906
2023-03-12T18:19:02.163Z,59.900001525878906
2023-03-12T18:19:04.273Z,60
2023-03-12T18:19:06.375Z,59.900001525878906
2023-03-12T18:19:08.493Z,60
2023-03-12T18:19:10.595Z,59.900001525878906
2023-03-12T18:19:12.708Z,60
2023-03-12T18:19:14.808Z,59.900001525878906
2023-03-12T18:19:16.928Z,60
2023-03-12T18:19:19.029Z,59.900001525878906
2023-03-12T18:19:21.152Z,59.900001525878906
2023-03-12T18:19:23.254Z,59.900001525878906
2023-03-12T18:19:25.384Z,59.900001525878906
2023-03-12T18:19:27.475Z,59.900001525878906
2023-03-12T18:19:29.583Z,59.900001525878906
2023-03-12T18:19:31.692Z,59.900001525878906
2023-03-12T18:19:33.821Z,60
2023-03-12T18:19:35.904Z,60
2023-03-12T18:19:38.018Z,59.900001525878906
2023-03-12T18:19:40.127Z,60
2023-03-12T18:19:42.233Z,60
2023-03-12T18:19:44.354Z,60
2023-03-12T18:19:46.463Z,60
2023-03-12T18:19:48.567Z,59.900001525878906
2023-03-12T18:19:50.676Z,60
2023-03-12T18:19:52.792Z,60
2023-03-12T18:19:54.898Z,60
2023-03-12T18:19:57.01Z,60
2023-03-12T18:19:59.115Z,60
2023-03-12T18:20:01.222Z,60
2023-03-12T18:20:03.33Z,60
2023-03-12T18:20:05.446Z,60
2023-03-12T18:20:07.553Z,60
2023-03-12T18:20:09.671Z,60
2023-03-12T18:20:11.77Z,59.900001525878906
2023-03-12T18:20:13.88Z,59.900001525878906
2023-03-12T18:20:15.994Z,60
2023-03-12T18:20:18.104Z,59.900001525878906
2023-03-12T18:20:20.206Z,60
2023-03-12T18:20:22.315Z,59.900001525878906
2023-03-12T18:20:24.427Z,59.900001525878906
2023-03-12T18:20:26.545Z,59.900001525878906
2023-03-12T18:20:28.649Z,60
2023-03-12T18:20:30.749Z,60
2023-03-12T18:20:32.858Z,60
2023-03-12T18:20:34.968Z,60
2023-03-12T18:20:37.081Z,60
2023-03-12T18:20:39.179Z,60
2023-03-12T18:20:41.29Z,60
2023-03-12T18:20:43.4Z,60
2023-03-12T18:20:46.615Z,60
2023-03-12T18:20:47.618Z,60
2023-03-12T18:20:49.723Z,60
2023-03-12T18:20:51.835Z,60
2023-03-12T18:20:53.942Z,60
2023-03-12T18:20:56.052Z,60
2023-03-12T18:20:58.16Z,60
2023-03-12T18:21:00.269Z,60
2023-03-12T18:21:02.38Z,60
2023-03-12T18:21:04.48Z,60
2023-03-12T18:21:06.594Z,60
2023-03-12T18:21:08.735Z,60
2023-03-12T18:21:10.811Z,60
2023-03-12T18:21:12.92Z,60
2023-03-12T18:21:15.03Z,60
2023-03-12T18:21:17.142Z,60
2023-03-12T18:21:19.251Z,59.900001525878906
2023-03-12T18:21:21.356Z,60
2023-03-12T18:21:23.468Z,60
2023-03-12T18:21:25.588Z,60
2023-03-12T18:21:27.696Z,60
2023-03-12T18:21:29.803Z,60
2023-03-12T18:21:31.91Z,60
2023-03-12T18:21:34.02Z,60
2023-03-12T18:21:36.129Z,59.900001525878906
2023-03-12T18:21:38.236Z,59.900001525878906
2023-03-12T18:21:40.343Z,59.900001525878906
2023-03-12T18:21:42.466Z,59.900001525878906
2023-03-12T18:21:44.566Z,59.900001525878906
2023-03-12T18:21:46.67Z,59.900001525878906
2023-03-12T18:21:48.787Z,59.900001525878906
2023-03-12T18:21:50.899Z,59.900001525878906
2023-03-12T18:21:53Z,60
2023-03-12T18:21:55.116Z,59.900001525878906
2023-03-12T18:21:57.219Z,59.900001525878906
2023-03-12T18:21:59.328Z,59.900001525878906
2023-03-12T18:22:01.444Z,59.900001525878906
2023-03-12T18:22:03.55Z,60
2023-03-12T18:22:05.656Z,59.900001525878906
2023-03-12T18:22:07.77Z,59.900001525878906
2023-03-12T18:22:09.868Z,60
2023-03-12T18:22:11.99Z,60
2023-03-12T18:22:14.108Z,59.900001525878906
2023-03-12T18:22:16.215Z,59.900001525878906
2023-03-12T18:22:18.324Z,59.900001525878906
2023-03-12T18:22:20.425Z,59.900001525878906
2023-03-12T18:22:22.532Z,60
2023-03-12T18:22:24.644Z,60
2023-03-12T18:22:26.755Z,60
2023-03-12T18:22:28.864Z,59.900001525878906
2023-03-12T18:22:30.97Z,59.900001525878906
2023-03-12T18:22:33.087Z,60
2023-03-12T18:22:35.183Z,59.900001525878906
2023-03-12T18:22:37.29Z,60
2023-03-12T18:22:39.399Z,60
2023-03-12T18:22:41.511Z,60
2023-03-12T18:22:43.625Z,59.900001525878906
2023-03-12T18:22:45.725Z,59.900001525878906
2023-03-12T18:22:47.833Z,59.900001525878906
2023-03-12T18:22:49.944Z,59.900001525878906
2023-03-12T18:22:52.051Z,59.900001525878906
2023-03-12T18:22:54.16Z,59.900001525878906
2023-03-12T18:22:56.272Z,60
2023-03-12T18:22:58.381Z,60
2023-03-12T18:23:00.491Z,60
2023-03-12T18:23:02.589Z,59.900001525878906
2023-03-12T18:23:04.705Z,60
2023-03-12T18:23:06.816Z,59.900001525878906
2023-03-12T18:23:08.922Z,59.900001525878906
2023-03-12T18:23:11.034Z,59.900001525878906
2023-03-12T18:23:13.15Z,60
2023-03-12T18:23:15.249Z,59.900001525878906
2023-03-12T18:23:17.356Z,59.900001525878906
2023-03-12T18:23:19.469Z,59.900001525878906
2023-03-12T18:23:21.58Z,59.900001525878906
2023-03-12T18:23:23.683Z,59.900001525878906
2023-03-12T18:23:25.791Z,60
2023-03-12T18:23:27.899Z,60
2023-03-12T18:23:30.017Z,60
2023-03-12T18:23:32.125Z,60
2023-03-12T18:23:34.254Z,59.900001525878906
2023-03-12T18:23:36.342Z,60
2023-03-12T18:23:38.456Z,60
2023-03-12T18:23:40.563Z,60
2023-03-12T18:23:42.676Z,60
2023-03-12T18:23:44.78Z,60
2023-03-12T18:23:46.895Z,60
2023-03-12T18:23:48.998Z,60
2023-03-12T18:23:51.105Z,60
2023-03-12T18:23:53.22Z,60
2023-03-12T18:23:55.339Z,60
2023-03-12T18:23:57.436Z,60
2023-03-12T18:23:59.548Z,60
2023-03-12T18:24:01.65Z,60
2023-03-12T18:24:03.761Z,60
2023-03-12T18:24:05.871Z,60
2023-03-12T18:24:07.982Z,60
2023-03-12T18:24:10.097Z,60
2023-03-12T18:24:12.2Z,60
2023-03-12T18:24:14.31Z,59.900001525878906
2023-03-12T18:24:16.435Z,60
2023-03-12T18:24:18.539Z,60
2023-03-12T18:24:20.646Z,60
2023-03-12T18:24:22.759Z,60
2023-03-12T18:24:24.856Z,60
2023-03-12T18:24:26.97Z,59.900001525878906
2023-03-12T18:24:29.081Z,60
2023-03-12T18:24:31.186Z,59.900001525878906
2023-03-12T18:24:33.296Z,59.900001525878906
2023-03-12T18:24:35.398Z,59.900001525878906
2023-03-12T18:24:37.507Z,59.900001525878906
2023-03-12T18:24:39.616Z,59.900001525878906
2023-03-12T18:24:41.746Z,59.900001525878906
2023-03-12T18:24:43.833Z,59.900001525878906
2023-03-12T18:24:45.942Z,59.900001525878906
2023-03-12T18:24:48.056Z,60
2023-03-12T18:24:50.161Z,59.900001525878906
2023-03-12T18:24:52.27Z,60
2023-03-12T18:24:54.371Z,59.900001525878906
2023-03-12T18:24:56.491Z,60
2023-03-12T18:24:58.594Z,60
2023-03-12T18:25:00.711Z,60
2023-03-12T18:25:02.812Z,60
2023-03-12T18:25:04.926Z,59.900001525878906
2023-03-12T18:25:07.029Z,59.900001525878906
2023-03-12T18:25:09.132Z,59.900001525878906
2023-03-12T18:25:11.26Z,60
2023-03-12T18:25:13.36Z,59.900001525878906
2023-03-12T18:25:15.47Z,59.900001525878906
2023-03-12T18:25:17.579Z,59.900001525878906
2023-03-12T18:25:19.69Z,59.900001525878906
2023-03-12T18:25:21.791Z,59.900001525878906
2023-03-12T18:25:23.901Z,59.900001525878906
2023-03-12T18:25:26.005Z,60
2023-03-12T18:25:28.116Z,59.900001525878906
2023-03-12T18:25:30.228Z,59.900001525878906
2023-03-12T18:25:32.337Z,59.900001525878906
2023-03-12T18:25:34.498Z,60
2023-03-12T18:25:36.563Z,60
2023-03-12T18:25:38.672Z,60
2023-03-12T18:25:40.782Z,59.900001525878906
2023-03-12T18:25:42.885Z,60
2023-03-12T18:25:45.004Z,59.900001525878906
2023-03-12T18:25:47.103Z,59.900001525878906
2023-03-12T18:25:49.22Z,59.900001525878906
2023-03-12T18:25:51.322Z,59.900001525878906
2023-03-12T18:25:53.431Z,59.900001525878906
2023-03-12T18:25:55.54Z,59.900001525878906
2023-03-12T18:25:57.647Z,59.900001525878906
2023-03-12T18:25:59.76Z,60
2023-03-12T18:26:01.86Z,59.900001525878906
2023-03-12T18:26:03.98Z,59.900001525878906
2023-03-12T18:26:06.091Z,59.900001525878906
2023-03-12T18:26:08.197Z,59.900001525878906
2023-03-12T18:26:10.312Z,60
2023-03-12T18:26:12.432Z,59.900001525878906
2023-03-12T18:26:14.528Z,59.900001525878906
2023-03-12T18:26:16.636Z,59.900001525878906
2023-03-12T18:26:18.741Z,59.900001525878906
2023-03-12T18:26:20.857Z,60
2023-03-12T18:26:22.967Z,59.900001525878906
2023-03-12T18:26:25.081Z,59.900001525878906
2023-03-12T18:26:27.182Z,60
2023-03-12T18:26:29.291Z,59.900001525878906
2023-03-12T18:26:31.401Z,60
2023-03-12T18:26:33.511Z,59.900001525878906
2023-03-12T18:26:35.624Z,59.900001525878906
2023-03-12T18:26:37.73Z,59.900001525878906
2023-03-12T18:26:39.839Z,60
2023-03-12T18:26:41.945Z,60
2023-03-12T18:26:44.056Z,59.900001525878906
2023-03-12T18:26:46.162Z,60
2023-03-12T18:26:48.28Z,60
2023-03-12T18:26:50.385Z,60
2023-03-12T18:26:52.497Z,60
2023-03-12T18:26:54.61Z,59.900001525878906
2023-03-12T18:26:56.71Z,60
2023-03-12T18:26:58.822Z,59.900001525878906
2023-03-12T18:27:00.927Z,59.900001525878906
2023-03-12T18:27:03.039Z,59.900001525878906
2023-03-12T18:27:05.151Z,60
2023-03-12T18:27:07.268Z,59.900001525878906
2023-03-12T18:27:09.363Z,59.900001525878906
2023-03-12T18:27:11.476Z,59.900001525878906
2023-03-12T18:27:13.585Z,60
2023-03-12T18:27:15.694Z,60
2023-03-12T18:27:17.796Z,60
2023-03-12T18:27:19.911Z,59.900001525878906
2023-03-12T18:27:22.015Z,59.900001525878906
2023-03-12T18:27:24.121Z,59.900001525878906
2023-03-12T18:27:26.237Z,60
2023-03-12T18:27:28.346Z,59.900001525878906
2023-03-12T18:27:30.447Z,59.900001525878906
2023-03-12T18:27:32.561Z,59.900001525878906
2023-03-12T18:27:34.672Z,60
2023-03-12T18:27:36.776Z,60
2023-03-12T18:27:38.884Z,59.900001525878906
2023-03-12T18:27:41.005Z,59.900001525878906
2023-03-12T18:27:43.112Z,59.900001525878906
2023-03-12T18:27:45.212Z,60
2023-03-12T18:27:47.327Z,60
2023-03-12T18:27:49.432Z,59.900001525878906
2023-03-12T18:27:51.541Z,59.900001525878906
2023-03-12T18:27:53.641Z,59.900001525878906
2023-03-12T18:27:55.76Z,59.900001525878906
2023-03-12T18:27:57.866Z,59.900001525878906
2023-03-12T18:27:59.98Z,60
2023-03-12T18:28:02.087Z,59.900001525878906
2023-03-12T18:28:04.205Z,59.900001525878906
2023-03-12T18:28:06.307Z,59.900001525878906
2023-03-12T18:28:08.416Z,59.900001525878906
2023-03-12T18:28:10.525Z,59.900001525878906
2023-03-12T18:28:12.631Z,59.900001525878906
2023-03-12T18:28:14.742Z,59.900001525878906
2023-03-12T18:28:16.855Z,59.900001525878906
2023-03-12T18:28:18.958Z,60
2023-03-12T18:28:21.072Z,60
2023-03-12T18:28:23.177Z,59.900001525878906
2023-03-12T18:28:25.298Z,60
2023-03-12T18:28:27.406Z,60
2023-03-12T18:28:29.511Z,59.900001525878906
2023-03-12T18:28:31.623Z,60
2023-03-12T18:28:33.722Z,60
2023-03-12T18:28:35.934Z,60
2023-03-12T18:28:37.945Z,59.900001525878906
2023-03-12T18:28:40.05Z,60
2023-03-12T18:28:42.166Z,60
2023-03-12T18:28:44.273Z,60
2023-03-12T18:28:46.386Z,60
2023-03-12T18:28:48.492Z,59.900001525878906
2023-03-12T18:28:50.591Z,60
2023-03-12T18:28:52.71Z,60
2023-03-12T18:28:54.818Z,60
2023-03-12T18:28:56.932Z,60
2023-03-12T18:28:59.048Z,60
2023-03-12T18:29:01.146Z,60
2023-03-12T18:29:03.262Z,60
2023-03-12T18:29:05.371Z,60
2023-03-12T18:29:07.475Z,60
2023-03-12T18:29:09.58Z,60
2023-03-12T18:29:11.689Z,60
2023-03-12T18:29:13.801Z,60
2023-03-12T18:29:15.91Z,60
2023-03-12T18:29:18.022Z,60
2023-03-12T18:29:20.142Z,60
2023-03-12T18:29:22.247Z,60
2023-03-12T18:29:24.356Z,60
2023-03-12T18:29:26.458Z,60
2023-03-12T18:29:28.566Z,60
2023-03-12T18:29:30.685Z,59.900001525878906
2023-03-12T18:29:32.79Z,60
2023-03-12T18:29:34.892Z,59.900001525878906
2023-03-12T18:29:37.013Z,59.900001525878906
2023-03-12T18:29:39.118Z,60
2023-03-12T18:29:41.226Z,60
2023-03-12T18:29:43.336Z,60
2023-03-12T18:29:45.442Z,60
2023-03-12T18:29:47.556Z,60
2023-03-12T18:29:49.668Z,60
2023-03-12T18:29:51.773Z,60
2023-03-12T18:29:53.884Z,60
2023-03-12T18:29:55.987Z,60
2023-03-12T18:29:58.108Z,60
2023-03-12T18:30:00.21Z,60
2023-03-12T18:30:02.336Z,60
2023-03-12T18:30:04.436Z,60
2023-03-12T18:30:06.539Z,60
2023-03-12T18:30:08.656Z,60
2023-03-12T18:30:10.756Z,60
2023-03-12T18:30:12.864Z,60
2023-03-12T18:30:14.973Z,59.900001525878906
2023-03-12T18:30:17.081Z,59.900001525878906
2023-03-12T18:30:19.193Z,59.900001525878906
2023-03-12T18:30:21.307Z,59.900001525878906
2023-03-12T18:30:23.418Z,59.900001525878906
2023-03-12T18:30:25.542Z,59.900001525878906
2023-03-12T18:30:27.641Z,59.900001525878906
2023-03-12T18:30:29.737Z,59.900001525878906
2023-03-12T18:30:31.856Z,59.900001525878906
2023-03-12T18:30:33.954Z,60
2023-03-12T18:30:36.072Z,60
2023-03-12T18:30:38.176Z,60
2023-03-12T18:30:40.284Z,60
2023-03-12T18:30:42.394Z,60
2023-03-12T18:30:44.513Z,60
2023-03-12T18:30:46.626Z,59.900001525878906
2023-03-12T18:30:48.731Z,60
2023-03-12T18:30:50.839Z,60
2023-03-12T18:30:52.951Z,60
2023-03-12T18:30:55.048Z,60
2023-03-12T18:30:57.168Z,60
2023-03-12T18:30:59.268Z,59.900001525878906
2023-03-12T18:31:01.381Z,59.900001525878906
2023-03-12T18:31:03.484Z,59.900001525878906
2023-03-12T18:31:05.598Z,59.900001525878906
2023-03-12T18:31:07.707Z,60
2023-03-12T18:31:09.813Z,59.900001525878906
2023-03-12T18:31:11.923Z,59.900001525878906
2023-03-12T18:31:14.047Z,60
2023-03-12T18:31:16.146Z,59.900001525878906
2023-03-12T18:31:18.258Z,60
2023-03-12T18:31:20.363Z,60
2023-03-12T18:31:22.475Z,60
2023-03-12T18:31:24.578Z,60
2023-03-12T18:31:26.694Z,60
2023-03-12T18:31:28.798Z,60
2023-03-12T18:31:30.918Z,60
2023-03-12T18:31:33.027Z,60
2023-03-12T18:31:35.159Z,60
2023-03-12T18:31:37.247Z,60
2023-03-12T18:31:39.347Z,60
2023-03-12T18:31:41.458Z,59.900001525878906
2023-03-12T18:31:43.568Z,60
2023-03-12T18:31:45.674Z,59.900001525878906
2023-03-12T18:31:47.779Z,60
2023-03-12T18:31:49.882Z,60
2023-03-12T18:31:52.007Z,60
2023-03-12T18:31:54.109Z,60
2023-03-12T18:31:58.101Z,60
2023-03-12T18:31:58.319Z,60
2023-03-12T18:32:00.434Z,60
2023-03-12T18:32:02.549Z,59.900001525878906
2023-03-12T18:32:04.65Z,60
2023-03-12T18:32:06.753Z,60
2023-03-12T18:32:08.869Z,59.900001525878906
2023-03-12T18:32:10.983Z,60
2023-03-12T18:32:13.087Z,60
2023-03-12T18:32:15.188Z,60
2023-03-12T18:32:17.297Z,59.900001525878906
2023-03-12T18:32:19.407Z,59.900001525878906
2023-03-12T18:32:21.513Z,60
2023-03-12T18:32:23.626Z,60
2023-03-12T18:32:25.733Z,60
2023-03-12T18:32:27.85Z,60
2023-03-12T18:32:29.957Z,60
2023-03-12T18:32:32.071Z,60
2023-03-12T18:32:34.183Z,60
2023-03-12T18:32:36.288Z,60
2023-03-12T18:32:38.397Z,60
2023-03-12T18:32:40.504Z,60
2023-03-12T18:32:42.608Z,60
2023-03-12T18:32:44.715Z,60
2023-03-12T18:32:46.837Z,60
2023-03-12T18:32:48.952Z,60
2023-03-12T18:32:51.058Z,60
2023-03-12T18:32:53.163Z,60
2023-03-12T18:32:55.269Z,60
2023-03-12T18:32:57.377Z,60
2023-03-12T18:32:59.491Z,59.900001525878906
2023-03-12T18:33:01.598Z,60
2023-03-12T18:33:03.712Z,60
2023-03-12T18:33:05.812Z,60
2023-03-12T18:33:07.924Z,60
2023-03-12T18:33:10.034Z,60
2023-03-12T18:33:12.145Z,60
2023-03-12T18:33:14.257Z,60
2023-03-12T18:33:16.37Z,60
2023-03-12T18:33:18.479Z,60
2023-03-12T18:33:20.584Z,59.900001525878906
2023-03-12T18:33:22.696Z,59.900001525878906
2023-03-12T18:33:24.798Z,59.900001525878906
2023-03-12T18:33:26.91Z,60
2023-03-12T18:33:29.019Z,59.900001525878906
2023-03-12T18:33:31.131Z,59.900001525878906
2023-03-12T18:33:33.227Z,60
2023-03-12T18:33:35.358Z,59.900001525878906
2023-03-12T18:33:37.462Z,60
2023-03-12T18:33:39.573Z,59.900001525878906
2023-03-12T18:33:41.678Z,59.900001525878906
2023-03-12T18:33:43.788Z,60
2023-03-12T18:33:45.903Z,60
2023-03-12T18:33:48.013Z,60
2023-03-12T18:33:50.108Z,60
2023-03-12T18:33:52.22Z,60
2023-03-12T18:33:54.327Z,60
2023-03-12T18:33:56.434Z,60
2023-03-12T18:33:58.543Z,60
2023-03-12T18:34:00.657Z,60
2023-03-12T18:34:02.762Z,60
2023-03-12T18:34:04.879Z,59.900001525878906
2023-03-12T18:34:06.989Z,59.900001525878906
2023-03-12T18:34:09.095Z,60
2023-03-12T18:34:11.213Z,59.900001525878906
2023-03-12T18:34:13.317Z,59.900001525878906
2023-03-12T18:34:15.428Z,60
2023-03-12T18:34:17.535Z,60
2023-03-12T18:34:19.64Z,60
2023-03-12T18:34:21.745Z,60
2023-03-12T18:34:23.864Z,60
2023-03-12T18:34:25.964Z,60
2023-03-12T18:34:28.086Z,60
2023-03-12T18:34:30.198Z,60
2023-03-12T18:34:32.314Z,60
2023-03-12T18:34:34.417Z,60
2023-03-12T18:34:36.532Z,60
2023-03-12T18:34:38.633Z,60
2023-03-12T18:34:40.73Z,60
2023-03-12T18:34:42.848Z,60
2023-03-12T18:34:44.955Z,60
2023-03-12T18:34:47.077Z,60
2023-03-12T18:34:49.184Z,60
2023-03-12T18:34:51.284Z,60
2023-03-12T18:34:53.395Z,60
2023-03-12T18:34:55.507Z,60
2023-03-12T18:34:57.613Z,60
2023-03-12T18:34:59.729Z,60
2023-03-12T18:35:01.83Z,60
2023-03-12T18:35:03.938Z,60
2023-03-12T18:35:06.052Z,60
2023-03-12T18:35:08.167Z,60
2023-03-12T18:35:10.274Z,60
2023-03-12T18:35:12.381Z,60
2023-03-12T18:35:14.492Z,60
2023-03-12T18:35:16.603Z,60
2023-03-12T18:35:18.71Z,60
2023-03-12T18:35:20.82Z,60
2023-03-12T18:35:22.928Z,60
2023-03-12T18:35:25.035Z,60
2023-03-12T18:35:27.147Z,60
2023-03-12T18:35:29.254Z,60
2023-03-12T18:35:31.372Z,60
2023-03-12T18:35:33.476Z,60
2023-03-12T18:35:35.596Z,60
2023-03-12T18:35:37.693Z,60
2023-03-12T18:35:39.815Z,60
2023-03-12T18:35:41.918Z,60
2023-03-12T18:35:44.021Z,60
2023-03-12T18:35:46.129Z,60
2023-03-12T18:35:48.233Z,60
2023-03-12T18:35:50.354Z,60
2023-03-12T18:35:52.461Z,60
2023-03-12T18:35:54.571Z,60
2023-03-12T18:35:56.678Z,60
2023-03-12T18:35:58.783Z,60
2023-03-12T18:36:00.899Z,60
